product_id,description,category
750961,"LCD panel tipi: TFT-LCD • Arka aydınlatma tipi: W-LED sistemi • Panel Boyutu: 49,5 cm / 19,5 inç • Etkin izleme alanı: 433,9 (Y) x 236,3 (D) • En-boy oranı: 16:9 • Optimum çözünürlük: 60 Hz de 1600 x 900 • Tepki süresi (tipik): 5 ms • Parlaklık: 200 cd/m² • SmartContrast: 10.000.000:1 • Kontrast oranı (tipik): 600:1 • Piksel aralığı: 0,26 x 0,26 mm • İzleme açısı: 90º (Y) / 50º (D), C/R 10 ise • Ekran renkleri: 16,7 M • Tarama Frekansı: 30 -83 kHz (Y) / 56 -75 Hz (D) • sRGB Bağlantı • Sinyal Giri?i: VGA (Analog) • Sync Giri?i: Ayrı Sync, Sync Ye?il Kullanılabilirlik • Kullanıcı rahatlığı: Açık/Kapalı • OSD Dilleri: Brezilya Portekizcesi, Çekçe, Felemenkçe, İngilizce, Fince, Fransızca, Almanca, Yunanca, Macarca, İtalyanca, Japonca, Korece, Lehçe, Portekizce, Rusça, Basitle?tirilmi? Çince, İspanyolca, İsveççe, Klasik Çince, Türkçe, Ukraynaca • Diğer kolaylıklar: Kensington kilidi, VESA montaj (100x100mm) • Tak ve Çalı?tır Uyumluluğu: DDC CI, Mac OS X, sRGB, Windows 7, Windows 8 Stand • Eğilme: -3/10 derece Güç • Açık modu: 14,52 W (tipik) (EnergyStar 6.0 test yöntemi) • Bekleme modu: 0,5 W (tipik) • Kapalı modu: 0,5 W (tipik) • Güç LED göstergesi: Çalı?ma - Beyaz, Bekleme modu-Beyaz (yanıp sönen) • Güç kaynağı: Dahili, 100-240 VAC, 50-60 Hz Boyutlar • Standla birlikte ürün (mm): 465 x 345 x 170 mm • Standsız olarak ürün (mm): 465 x 285 x 48 mm • mm olarak ambalaj (GxYxD): 503 x 350 x 109 mm Ağırlık • Standla birlikte ürün (kg): 2,33 kg • Standsız olarak ürün (kg): 2,03 kg • Ambalajla birlikte ürün (kg): 3,23 kg Çalı?ma ko?ulları • Sıcaklık aralığı (çalı?ma): 0°C - 40°C °C • Sıcaklık Aralığı (saklama): -20°C - 60°C °C • Bağıl nem: %20-80 % • Yükseklik: Çalı?ma: 3.658 m (+12.000 ft), Çalı?mama: 12.192 m (+40.000 ft) • MTBF: 30.000 saat Sürdürülebilirlik • Çevre ve enerji: EnergyStar 6.0, EPEAT Silver, RoHS, Kur?unsuz, Cıva İçermez • Geri dönü?türülebilir ambalaj malzemesi: 100 % Uyumluluk ve standartlar • Yasal Onaylar: BSMI, CE İ?areti, FCC Sınıf B, GOST, SEMKO, TUV/ISO9241-307, cETLus, WEEE Kasa • Renk: Siyah • Kaplama: İnce çizgi (ön çerçeve) / Doku (arka kapak)",Bilgisayar Bileşenleri > Monitörler > PHILIPS
752361,"Plastik yan tutamaçlar, denetim ve tampon işlevi sağlar. Pil gücü azaldığında, güç durumu göstergesi bunu size bildirir. Nano Alıcı Verici 10 metre menzilli 2,4 GHz kablosuz bağlantı Siparişim Ne Zaman Kargolanır ? Siparişiniz 2 İş günü içerisinde kargolanacaktır. ** Saat 11.00 dan sonraki siparişler ertesi iş günü kargolanır. ** Cumartesi ve Pazar günleri verilen siparişler kargo firmamızın çalışmamasından dolayı sonraki Pazartesi günü kargolanacaktır Kargo Ücreti Ödermiyim ? Siparişlerinizde ürün sayfasında kargo ücreti hakkında bilgi yer almaktadır. Ücretsiz kargolu ürünlerde kargo ücreti ödemezsiniz, Ücretli kargolu ürünlerde ise kargo bedeli sistemimiz tarafından hesaplanarak sipariş tutarı üzerine eklenmektedir. Ürün teslimlerinde kargo ücreti talep edilmesi durumunda 0212 217 27 77 nolu telefondan destek alınız. ** Nasa Bilgisayar ücret alıcı kargo göndermemektedir. Kargo Ulaşım Süresi Kaç Gündür ? Kargo firmamızın hızına bağlı olarak 1-3 iş günü içerisinde kargo teslim edilecektir. Mobil bölgelerde ise şubeden teslim olarak belirtilip size bilgi verilecektir.",Bilgisayar Bileşenleri > Klavye ve Mouselar > Mouse
752461,"Faydalar Apple AirPrint ve Google Cloud Print Dakikada 33 sayfa siyah ve beyaz baskı USB'ye tarama Otomatik çift taraflı baskı ve tarama Çözüm anahtarları Haftada 1,3 KWh TEC değeri SEND işlevi Maksimum 800 yapraklık kapasite Temel Özellikler Tablet ve akıllı telefona hazır Ağ tarama Çift Taraflı Otomatik Belge Besleyici Tarama fonksiyon tuşu Kağıt Tasarruflu Kopyalama fonksiyon tuşu USB bağlantısı Ağ üzerinden kullanın ve paylaşın Otomatik çift taraflı baskı Fotokopi Kullanıcı dostu LCD panel Super G3 FAKS +1 İsteğe Bağlı Kağıt Kaset PCL Baskı USB anahtarına tarama Profesyonel Tarama Kalitesi E-postaya veya klasöre tarama Güvenli baskı ArabirimUSB 2.0 Yüksek Hızlı,10BASE-T/100BASE-TXBaskı DiliUFRII-LT, PCL5e, PCL6Bellek256 MB (paylaşımlı)Çift Taraflı Baskı ÖzelliğiOtomatikFotokopi Özelliği99 kopyaya kadarGARANTİ2Yılİlk Sayfa Çıkış Süresi/Hızı6 saniyeİşletim sistemiWindows 8/ 7/ Vista/ XP/ Server 2012¹/ Server 2008 R2¹/ Server 2003¹/ Server 2008¹ Mac OS X Sürüm 10Kağıt çıkışı150 yaprakKağıt girişi500 yapraklık kasetKopyalama ÇözünürlügüEn fazla 600 x 600 dpiKopyalama Hizi33 kopya/dakika'ya kadar (A4)TarayıcıRenkliTarayıcı ÇözünürlüğüOptik: En fazla 600 x 600 dpi Gelişmiş: En fazla 9600 x 9600 dpiTarayıcı Renk Derinliği24 bit/24 bit (giriş/çıkış)Yazma hızıDakikada 33 kağıda kadar (A4)Yazma metoduSiyah beyaz lazer baskıYazmaçözünürlüğüOtomatik Görüntü Geliştirme ile en fazla 1200 x 600 dpiKopyaİlk çıktı süresi8 saniye",Bilgisayar > Yazıcı/Tarayıcı/Fax > Laser Yazıcılar > CANON MF-6140DN LAZER YAZICI/TARAYICI/FOTOKOPİ/FAKS
753639,Açıklama Altın Uçlu Kablo Marka S-LINK Model Hdmi to Hdmi Özelliği 1.4 Ver.3D Uzunluk (10 Metre) Ürün Kodu SLX-265,Kablolar > S-LINK
753644,"Açıklama Kablo İşlevi Yonca Marka S-LINK Model SLX-300 Renk Notebook-Netbook Power Uzunluk 1,8M",Kablolar > S-LINK
755540,"Ürün Detay Ürün Özellikleri Ürün Yorumları Taksit Seçenekleri Ürün Kampanyaları Ürün Hakkında Sistem GereksinimleriWindows Vista® veya Windows® 7, Windows® 8Mac OS® X 10.5 veya sonraki bir sürümüChrome OSLinux® kernel 2.6+USB bağlantı noktasıGaranti Bilgileri3 yıl sınırlı donanım garantisiPaket İçeriğiMouseLogitech Unifying alıcı1 AA pil (önceden takılmış halde)Kullanıcı belgeleri Yorum ve Puanlar Yorum yapabilmeniz için üye iseniz giriş yapınızı değilseniz lütfen üye olunuz Giriş Yap Üye Ol Ürünün Puanı : Yorum Gönder Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 3+6 4,82 TL 43,42 TL 4 11,13 TL 44,54 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 3+6 4,82 TL 43,42 TL 4 11,13 TL 44,54 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2+4 7,24 TL 43,42 TL 3+4 6,20 TL 43,42 TL 5+4 4,82 TL 43,42 TL 6+3 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2 21,71 TL 43,42 TL 3 14,47 TL 43,42 TL 4 10,86 TL 43,42 TL 5 8,68 TL 43,42 TL 6 7,24 TL 43,42 TL 7 6,20 TL 43,42 TL 8 5,43 TL 43,42 TL 9 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 3 14,47 TL 43,42 TL 6 7,24 TL 43,42 TL 9 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2 21,71 TL 43,42 TL 3 14,47 TL 43,42 TL 4 10,86 TL 43,42 TL 5 8,68 TL 43,42 TL 6 7,24 TL 43,42 TL 7 6,27 TL 43,86 TL 8 5,51 TL 44,09 TL 9 4,92 TL 44,31 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2+3 8,68 TL 43,42 TL 3+3 7,24 TL 43,42 TL 4+3 6,20 TL 43,42 TL 5+3 5,43 TL 43,42 TL 6+3 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2+3 8,68 TL 43,42 TL 3+3 7,24 TL 43,42 TL 4+3 6,20 TL 43,42 TL 5+3 5,43 TL 43,42 TL 6+3 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2 21,71 TL 43,42 TL 3 14,47 TL 43,42 TL 4 10,86 TL 43,42 TL 5 8,68 TL 43,42 TL 6 7,24 TL 43,42 TL 7 6,20 TL 43,42 TL 8 5,43 TL 43,42 TL 9 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2 21,71 TL 43,42 TL 3 14,47 TL 43,42 TL 4 10,86 TL 43,42 TL 5 8,68 TL 43,42 TL 6 7,24 TL 43,42 TL 9 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 3+6 4,82 TL 43,42 TL 4 11,13 TL 44,54 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2+4 7,24 TL 43,42 TL 3+4 6,20 TL 43,42 TL 5+4 4,82 TL 43,42 TL 6+3 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2 21,71 TL 43,42 TL 3 14,47 TL 43,42 TL 4 10,97 TL 43,86 TL 5 8,82 TL 44,09 TL 6 7,39 TL 44,31 TL 7 6,36 TL 44,54 TL 8 5,62 TL 45,00 TL 9 5,03 TL 45,23 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2 21,71 TL 43,42 TL 3 14,47 TL 43,42 TL 4 11,02 TL 44,09 TL 5 8,86 TL 44,31 TL 6 7,46 TL 44,77 TL 7 6,46 TL 45,23 TL 8 5,68 TL 45,47 TL 9 5,11 TL 45,95 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 3 14,47 TL 43,42 TL 6 7,24 TL 43,42 TL 9 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2+3 8,68 TL 43,42 TL 3+3 7,24 TL 43,42 TL 4+3 6,20 TL 43,42 TL 5+3 5,43 TL 43,42 TL 6+3 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 2+3 8,68 TL 43,42 TL 3+3 7,24 TL 43,42 TL 4+3 6,20 TL 43,42 TL 5+3 5,43 TL 43,42 TL 6+3 4,82 TL 43,42 TL Taksit Taksit Tutarı Toplam Tutar Peşin 43,42 TL 43,42 TL 3+6 4,82 TL 43,42 TL 4 11,13 TL 44,54 TL 'Logitech M317 Wireless Mouse' için faydalanabileceğiniz kampanyalar. Havale ve Tek Çekim İndirimi Havale ve kredi kartı tek çekim siparişlerde %3 indirim.",Bilgisayar > Çevre Birimleri > Klavye & Mouse > Mouse
757839,"<!-- align=""left""--> FRİSBY FK-W98QU 2.4GHZ. KABLOSUZ KLAVYE & MOUSE SET Frisby FK-W98QU 2.4GHz. Kablosuz Klavye & Mouse Set	2.4Ghz. Multimedia Kablosuz Klavye & Mouse Set Yüzey Koruma Kılıfı Toz, Sıvı gibi istenmeyen maddelerden korur (inceleyiniz) Waterprof Özelliği Sıvı dökülmelerine karşı tahliye kanalları vardır Nano Alıcı Notebook bilgisayarınızı taşımanız gerektiğinde alıcıyı bilgisayardan çıkarmanız gerekmez. 104 Standart Tuş, 14 Media ve Kısayol Tuşlar Ergonamik tasarım 10 metre kablosuz özgürlük CD'ye ihtiyaç duymadan ""Tak ve Çalıştır"" özelliği Mouse 4 Buton ve 1 Scroll 1000/1600DPI Optik Mouse Yüksek performanslı kablosuz optik mouse Mouse içinde saklanablir mini nano alıcı ON/OFF butonu vardır USB Teknik Özellikler Klavye	Tip	Q - Türkçe Multimedia Tuş Sayısı	104 Standart, 14 Multimedia Tuş	Giriş Gücü	1.5V	Batarya	2 x AAA 1.5V Pil	Renk	Siyah	Boyutlar	44 x 14 cm	Mouse	Tuş Sayısı	4 + 1	Optik Duyarlılık	1000/1600DPI	Batarya	2 x AAA 1.5V Pil	Renk	Siyah	Boyutlar	11 x 7.3 x 3.5 cm RF Özellikler	Frekans Aralığı	2402MHz. ~ 2480MHz.	Alıcı Özellikler	Bağlantı	Mini USB	Sistem Uyumu	Windows® XP, Windows VistaT, Windows® 7 / 8	Garanti Süresi (Ay)	24	EAN Kod	8697980500136 Kutu İçeriği	1 x Kablosuz Klavye 1 x Kablosuz Mouse 1 x Micro Alıcı 4 x AAA 1.5V Pil Kullanım Kılavuzu ve Garanti Belgesi Model: FK-W98QU",Bilgisayarlar > Çevre Birimleri > Klavye & Mouse Set > Wireless Setler > FRISBY
760257,"Logitech Z150 Multimedia Speakers, 6 watt maksimum gücüyle evinizin her köşesinden keyifle dinleyebileceğiniz yükseklikte net stereo ses sunar. Ses ve güç kontrollerinin birleştirilmesiyle basit ve kullanışlı kontrol sağlanmıştır ve multimedia hoparlörler ses içeriğini çevrenizden bağımsız olarak keyifle dinlemeniz için pratik bir kulaklık girişine sahiptir. 3,5 mm AUX girişi, tak ve çalıştır kolaylığı sağlamak üzere eşzamanlı bağlantı için dizüstü bilgisayarınıza veya akıllı telefonunuza bağlanabilir. Z150, Logitech in son teknolojiyi kullanan araştırma ve geliştirme laboratuvarlarında test edilmiş ve son haline getirilmiştir. * Logitech Z150 Multimedia Speakers. * Küçük * Net * 6W maksimum güç * 2.0 stereo ses * 3,5 mm ses girişi * Kulaklık girişi/AUX girişi Siparişim Ne Zaman Kargolanır ? Siparişiniz 2 İş günü içerisinde kargolanacaktır. ** Saat 11.00 dan sonraki siparişler ertesi iş günü kargolanır. ** Cumartesi ve Pazar günleri verilen siparişler kargo firmamızın çalışmamasından dolayı sonraki Pazartesi günü kargolanacaktır Kargo Ücreti Ödermiyim ? Siparişlerinizde ürün sayfasında kargo ücreti hakkında bilgi yer almaktadır. Ücretsiz kargolu ürünlerde kargo ücreti ödemezsiniz, Ücretli kargolu ürünlerde ise kargo bedeli sistemimiz tarafından hesaplanarak sipariş tutarı üzerine eklenmektedir. Ürün teslimlerinde kargo ücreti talep edilmesi durumunda 0212 217 27 77 nolu telefondan destek alınız. ** Nasa Bilgisayar ücret alıcı kargo göndermemektedir. Kargo Ulaşım Süresi Kaç Gündür ? Kargo firmamızın hızına bağlı olarak 1-3 iş günü içerisinde kargo teslim edilecektir. Mobil bölgelerde ise şubeden teslim olarak belirtilip size bilgi verilecektir.",Çevre Birimleri > Hoparlör
762626,Logitech G230 Gaming Kulaklık (981-000540) Açıklaması <!--br--> Logitech G230 Teknik Özellikler Kablolu/Kablosuz Kablolu Mikrofon Var Tipi Kafa bantlı Renk Siyah Mac uyumu Var <!-- Açıklama Bitiş --> <!-- özellikler tablosu baslik--> Diğer Özellikler Kulaklık Tipi Oyun Desteklediği Dig.Format Stereo Mikrofon Var Renk Siyah Bağlantı Kablolu Garanti Süresi 2 Yıl Marka Logitech <!-- özellikler tablosu bitti -->,Bilgisayar > Çevre Birimleri > Kulaklık
763245,"Navking Route66 W50-M Hd 5.0"" Navigasyon Cihazı Önceden yüklenmiş ROUTE 66 Maps dünyanın lider navigasyon yazılımı5 inch ekranı ile büyük ekran navigasyon cihazı800*480 piksel çözünürlüğü ile HD ekran kalitesiAdres ve telefon numaraları dahil 560.000 ilgi noktası (POI) otel, hastane,benzin istasyonu vs.Ödüllü hızlı arama özelliği ile adres bulmak çok kolayÜcretsiz EDS ve güvenlik kamera uyarısı3 boyutlu bina ve yapıların görünümü (Opsiyonel)Dilediğiniz kadar favori yer kayıt edebilmeDaha önce navigasyon yaptığınız adreslerin geçmiş bilgisi ( 100 Adete kadar )Gitmek istediğiniz yerlere önceden rota hesaplamaPlanladığınız rotaları simülasyon yapabilmeSeyahat programlama ( İstediğiniz kadar ara nokta ekleyebilirsiniz. )Kablosuz bluetooth teknolojisi ile eller serbest bir şekilde telefon görüşmelerini yapabilmeFM transmitter sayesinde cihazınızdaki bütün sesleri aracınızın müzik sisteminden dinleyebilme3 farklı seyahat modu seçebilmeÜcretsiz sesli yönlendirme ( 50 Dil 117 Lehçe )Yanlış yola sapıldığında hızlı yeni rota hesaplamaTünellerde ve kapalı yerlerde kesintisiz yol tarifi, yol şeridi bilgisiDilediğiniz ülkenin veya sadece bölgenin haritasını güncel olarak satın alabilmeÖmür boyu ücretsiz harita güncelle ve ömür boyu ücretsiz navigasyonKonum bilgisi (enlem-boylam) edinebilme ve iki farklı koordinat sistemi ile navigasyon yapabilmeİstediğiniz şehrin veya ülkenin seyahat rehberini satın alabilmeİstediğiniz şehrin hava tahmin raporunu satın alabilmeYardım menüsüyle kullanım kılavuzuna ihtiyacınız yok",Tüketici Elektroniği > Navigasyon Cihazları > NAVKING ROUTE66
764751,Ürün Kodu : 12281654050 Genel Özellikler Uyumluluk : Pc Bellek Tipi : DDR3 Kapasite : 8 GB Ram Hızı : 1600 MHz Garanti Süresi : 24 Ay CAS (Gecikme Süresi) : 9 Bellek Kapasitesi : 8 GB (1x8 GB) Kanal Yapısı : Tekli (Single) Yapı : 240-pin DIMM Gecikme Süreleri : 9-9-9-24 Soğutma : VENGEANCE alüminyum soğutucu ECC : Non ECC Voltaj : 1.5 Volt Garanti Süresi : Ömür Boyu Garanti,Bilgisayar > Bilgisayar Parçaları > Bellek (Ram) > DDR3 Ramlar > Corsair
765861,"Frisby FCR-40P Taşınabilir USB 2.0 Kart Okuyucu Frisby Taşınabilir USB 2.0 Kart Okuyucu Tak çalıştır özelliği vardır. Otomatik kart tipini algılar. SD, Mini SD, T-Flash ve M2 kartları ile uyumludur. USB2.0 ve USB 1.1 standartları ile uyumludur. Yuksek hızda (480 Mbps). Tam hızda (12Mbps) veri transfer hızını destekler. Sürücü yüklenmesine ihtiyaç duymaz (Win98SE dışında).",Aksesuar Ürünleri > Kart Okuyucular > Harici > FRISBY
765970,"S-LINK SLX-35A 3.5"" DAHİLİ KART OKUYUCU",Aksesuar Ürünleri > Kart Okuyucular > Dahili > S-LINK
766047,Teknik Özellikler Mouse Tipi Kablosuz Mouse	<!--nd_tekn-oz-ic 1-->,Mouse > EVEREST
766401,"+/- tuşuVar00 / 000 TuşuYok2 Renk BaskıYok5/4 TuşuVarADD ModuVarAdım - İşlem Kontrol150 AdımAğırlık250Alt ToplamYokAyarlanabilir EkranYokBağımsız HafızaVarBaskı Hızı (Satır/Sn)YokBaskı Kağıdı (Rulo)YokBoyutlar35,7*147*203,5Çift Enjeksiyonlu TuşlarYokCut TuşuVarDiğerYokDöviz Çevirim İşlemleriYokEklemeYokGeri SilmeVarGT ToplamVarGüç KaynağıPilli ve Güneş EnerjiliHane Sayısı12Kar Marjı YüzdeVarKarekökVarKartuş KoduYokKategoriMasaüstüKesme / YuvarlamaYokMadde - İşlem SayacıYokMU TuşuYokOndalık Ayraç0,1,2,4Saat Hesaplama (H-M-S)VarSabit Değer HesabıYokSatış - MarjVarTarih Zaman GöstergesiYokToplam - Genel ToplamYokUP TuşuVarVergi Hesabı (TAX tuşu)VarÜç Basamak Ayırma BaskısıYokÜç Basamak VirgüllemeVarYüzde HesaplamaVar",Kırtasiye/Ofis > Ofis Makineleri > Hesap Makineleri > CASIO DJ-220D-W-DH(CN) DESK TYPE
773790,FRISBY FK-158QU KABLOLU KLAVYE MOUSE SET,OEM Ürünleri > Klavyeler > Klavye Mouse Set > FRISBY
779832,"Ürün Detay Ürün Özellikleri Ürün Yorumları Taksit Seçenekleri Ürün Kampanyaları Ürün Hakkında Battlefield 3’te kullanılan oyun motoru Frostbite 2.0 ile geliştirilen ve dünyanın en çok satan oyun franchiselarından biri olan Medal of Honor’un yeni savaş oyunu MoH Warfighter modern zamandaki güncel olaylar ve 12 farklı özel ülke Tier1 birliklerinin hikayeleri ile raflara çıkıyor. Afganistan’dan Somali’ye, Yemen,Bosna, Filipinler ve daha bir çok ülkede Global teröre karşı savaş verdiğiniz tek kişilik oyun modunun yanı sıra, çoklu kişili online oyunlarda da MoH Warfighter birinci şahıs vuruş oyunu severlere keyifli bir deneyim yaşatıyor. Yorum ve Puanlar Yorum yapabilmeniz için üye iseniz giriş yapınızı değilseniz lütfen üye olunuz Giriş Yap Üye Ol Ürünün Puanı : Yorum Gönder Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 3+6 5,21 TL 46,87 TL 4 12,02 TL 48,07 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 3+6 5,21 TL 46,87 TL 4 12,02 TL 48,07 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2+4 7,81 TL 46,87 TL 3+4 6,70 TL 46,87 TL 5+4 5,21 TL 46,87 TL 6+3 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2 23,43 TL 46,87 TL 3 15,62 TL 46,87 TL 4 11,72 TL 46,87 TL 5 9,37 TL 46,87 TL 6 7,81 TL 46,87 TL 7 6,70 TL 46,87 TL 8 5,86 TL 46,87 TL 9 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 3 15,62 TL 46,87 TL 6 7,81 TL 46,87 TL 9 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2 23,43 TL 46,87 TL 3 15,62 TL 46,87 TL 4 11,72 TL 46,87 TL 5 9,37 TL 46,87 TL 6 7,81 TL 46,87 TL 7 6,76 TL 47,34 TL 8 5,95 TL 47,58 TL 9 5,31 TL 47,83 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2+3 9,37 TL 46,87 TL 3+3 7,81 TL 46,87 TL 4+3 6,70 TL 46,87 TL 5+3 5,86 TL 46,87 TL 6+3 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2+3 9,37 TL 46,87 TL 3+3 7,81 TL 46,87 TL 4+3 6,70 TL 46,87 TL 5+3 5,86 TL 46,87 TL 6+3 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2 23,43 TL 46,87 TL 3 15,62 TL 46,87 TL 4 11,72 TL 46,87 TL 5 9,37 TL 46,87 TL 6 7,81 TL 46,87 TL 7 6,70 TL 46,87 TL 8 5,86 TL 46,87 TL 9 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2 23,43 TL 46,87 TL 3 15,62 TL 46,87 TL 4 11,72 TL 46,87 TL 5 9,37 TL 46,87 TL 6 7,81 TL 46,87 TL 9 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 3+6 5,21 TL 46,87 TL 4 12,02 TL 48,07 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2+4 7,81 TL 46,87 TL 3+4 6,70 TL 46,87 TL 5+4 5,21 TL 46,87 TL 6+3 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2 23,43 TL 46,87 TL 3 15,62 TL 46,87 TL 4 11,84 TL 47,34 TL 5 9,52 TL 47,58 TL 6 7,97 TL 47,83 TL 7 6,87 TL 48,07 TL 8 6,07 TL 48,57 TL 9 5,42 TL 48,82 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2 23,43 TL 46,87 TL 3 15,62 TL 46,87 TL 4 11,90 TL 47,58 TL 5 9,57 TL 47,83 TL 6 8,05 TL 48,32 TL 7 6,97 TL 48,82 TL 8 6,13 TL 49,08 TL 9 5,51 TL 49,60 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 3 15,62 TL 46,87 TL 6 7,81 TL 46,87 TL 9 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2+3 9,37 TL 46,87 TL 3+3 7,81 TL 46,87 TL 4+3 6,70 TL 46,87 TL 5+3 5,86 TL 46,87 TL 6+3 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 2+3 9,37 TL 46,87 TL 3+3 7,81 TL 46,87 TL 4+3 6,70 TL 46,87 TL 5+3 5,86 TL 46,87 TL 6+3 5,21 TL 46,87 TL Taksit Taksit Tutarı Toplam Tutar Peşin 46,87 TL 46,87 TL 3+6 5,21 TL 46,87 TL 4 12,02 TL 48,07 TL 'X360 MEDAL OF HONOR WARFIGHTER' için faydalanabileceğiniz kampanyalar. Havale ve Tek Çekim İndirimi Havale ve kredi kartı tek çekim siparişlerde %3 indirim.",Hobi & Oyun Konsolları > Oyun&Oyun Konsolu > X-Box Oyunları > XBOX 360 Oyunları
